Year,Month,Week_Number_In_Month,Date,Running_Work_Days,Product,ValueFOB,Volume,WorkingDaysDelta,ValueFOB_Daily,Volume_Daily
2020,4,1,4/3/20,3,Wheat,21304.675,105212.68,3,7101.558333,35070.89333
2020,4,1,4/3/20,3,Fertilizers,68791.561,306349.881,3,22930.52033,102116.627
2020,4,1,4/3/20,3,Crop_Chemicals,18015.155,1420.186,3,6005.051667,473.3953333
2020,4,2,4/10/20,7,Wheat,29868.356,146952.093,4,7467.089,36738.02325
2020,4,2,4/10/20,7,Fertilizers,82028.389,327137.144,4,20507.09725,81784.286
2020,4,2,4/10/20,7,Crop_Chemicals,38117.92,2887.39,4,9529.48,721.8475
2020,4,3,4/17/20,12,Wheat,45719.462,209121.951,5,9143.8924,41824.3902
2020,4,3,4/17/20,12,Fertilizers,132946.106,591425.525,5,26589.2212,118285.105
2020,4,3,4/17/20,12,Crop_Chemicals,53953.498,5506.15,5,10790.6996,1101.23
2020,4,4,4/24/20,16,Wheat,19739.262,85361.96,4,4934.8155,21340.49
2020,4,4,4/24/20,16,Fertilizers,120612.182,493938.282,4,30153.0455,123484.5705
2020,4,4,4/24/20,16,Crop_Chemicals,27162.564,3105.995,4,6790.641,776.49875
2020,4,5,4/30/20,20,Wheat,43897.355,201578.209,4,10974.33875,50394.55225
2020,4,5,4/30/20,20,Fertilizers,172692.769,725766.878,4,43173.19225,181441.7195
2020,4,5,4/30/20,20,Crop_Chemicals,33231.594,2904.119,4,8307.8985,726.02975
2020,5,1,5/8/20,5,Wheat,21584.328,96810.295,5,4316.8656,19362.059
2020,5,1,5/8/20,5,Fertilizers,179397.915,743081.242,5,35879.583,148616.2484
2020,5,1,5/8/20,5,Crop_Chemicals,49114.119,5140.877,5,9822.8238,1028.1754
2020,5,2,5/15/20,10,Wheat,24110.855,108199.82,5,4822.171,21639.964
2020,5,2,5/15/20,10,Fertilizers,231101.923,977240.753,5,46220.3846,195448.1506
2020,5,2,5/15/20,10,Crop_Chemicals,64469.826,6001.326,5,12893.9652,1200.2652
2020,5,3,5/22/20,15,Wheat,21167.187,96470.423,5,4233.4374,19294.0846
2020,5,3,5/22/20,15,Fertilizers,174883.036,743211.503,5,34976.6072,148642.3006
2020,5,3,5/22/20,15,Crop_Chemicals,51340.968,6368.918,5,10268.1936,1273.7836
2020,5,4,5/29/20,20,Wheat,37335.399,165366.151,5,7467.0798,33073.2302
2020,5,4,5/29/20,20,Fertilizers,103873.591,423491.959,5,20774.7182,84698.3918
2020,5,4,5/29/20,20,Crop_Chemicals,88170.182,7054.632,5,17634.0364,1410.9264
2020,6,1,6/5/20,5,Wheat,15900.75,69249.803,5,3180.15,13849.9606
2020,6,1,6/5/20,5,Fertilizers,151529.087,612391.94,5,30305.8174,122478.388
2020,6,1,6/5/20,5,Crop_Chemicals,85722.195,8685.059,5,17144.439,1737.0118
2020,6,2,6/12/20,9,Wheat,17288.831,75696.175,4,4322.20775,18924.04375
2020,6,2,6/12/20,9,Fertilizers,111466.688,493502.672,4,27866.672,123375.668
2020,6,2,6/12/20,9,Crop_Chemicals,76208.006,5984.567,4,19052.0015,1496.14175
2020,6,3,6/19/20,14,Wheat,41309.913,178499.898,5,8261.9826,35699.9796
2020,6,3,6/19/20,14,Fertilizers,193930.742,854695.206,5,38786.1484,170939.0412
2020,6,3,6/19/20,14,Crop_Chemicals,107534.917,8897.681,5,21506.9834,1779.5362
2020,6,5,6/30/20,21,Wheat,25372.455,110695.38,7,3624.636429,15813.62571
2020,6,5,6/30/20,21,Fertilizers,200816.305,821540.608,7,28688.04357,117362.944
2020,6,5,6/30/20,21,Crop_Chemicals,108605.085,11207.074,7,15515.01214,1601.010571
2020,7,1,7/3/20,3,Wheat,17430.187,76088.39,3,5810.062333,25362.79667
2020,7,1,7/3/20,3,Fertilizers,166450.795,727736.98,3,55483.59833,242578.9933
2020,7,1,7/3/20,3,Crop_Chemicals,51512.227,4758.962,3,17170.74233,1586.320667
2020,7,2,7/10/20,8,Wheat,20665.327,88147.135,5,4133.0654,17629.427
2020,7,2,7/10/20,8,Fertilizers,147516.796,622157.407,5,29503.3592,124431.4814
2020,7,2,7/10/20,8,Crop_Chemicals,81144.625,9107.294,5,16228.925,1821.4588
2020,7,3,7/17/20,13,Wheat,22551.426,106650.242,5,4510.2852,21330.0484
2020,7,3,7/17/20,13,Fertilizers,118990.847,507966.756,5,23798.1694,101593.3512
2020,7,3,7/17/20,13,Crop_Chemicals,99078.34,9649.124,5,19815.668,1929.8248
2020,7,4,7/24/20,18,Wheat,45148.242,200028.934,5,9029.6484,40005.7868
2020,7,4,7/24/20,18,Fertilizers,172724.692,790245.776,5,34544.9384,158049.1552
2020,7,4,7/24/20,18,Crop_Chemicals,139060.496,14157.207,5,27812.0992,2831.4414
2020,7,5,7/31/20,23,Wheat,8389.35,38222.042,5,1677.87,7644.4084
2020,7,5,7/31/20,23,Fertilizers,205699.555,839857.084,5,41139.911,167971.4168
2020,7,5,7/31/20,23,Crop_Chemicals,76060.264,7743.735,5,15212.0528,1548.747
2020,8,1,8/7/20,5,Wheat,24475.613,108266.589,5,4895.1226,21653.3178
2020,8,1,8/7/20,5,Fertilizers,150105.124,678561.021,5,30021.0248,135712.2042
2020,8,1,8/7/20,5,Crop_Chemicals,102646.156,10723.378,5,20529.2312,2144.6756
2020,8,2,8/14/20,10,Wheat,28994.943,125959.471,5,5798.9886,25191.8942
2020,8,2,8/14/20,10,Fertilizers,170800.046,776129.126,5,34160.0092,155225.8252
2020,8,2,8/14/20,10,Crop_Chemicals,98778.619,10009.788,5,19755.7238,2001.9576
2020,8,3,8/21/20,15,Wheat,47250.711,216636.1,5,9450.1422,43327.22
2020,8,3,8/21/20,15,Fertilizers,217116.831,966421.315,5,43423.3662,193284.263
2020,8,3,8/21/20,15,Crop_Chemicals,93410.294,12347.696,5,18682.0588,2469.5392
2020,8,5,8/31/20,21,Wheat,32909.406,144466.268,6,5484.901,24077.71133
2020,8,5,8/31/20,21,Fertilizers,176052.769,797419.823,6,29342.12817,132903.3038
2020,8,5,8/31/20,21,Crop_Chemicals,141851.059,14259.917,6,23641.84317,2376.652833
2020,9,1,9/4/20,4,Wheat,16560.94,72770.225,4,4140.235,18192.55625
2020,9,1,9/4/20,4,Fertilizers,154016.815,657962.405,4,38504.20375,164490.6013
2020,9,1,9/4/20,4,Crop_Chemicals,92742.509,10935.391,4,23185.62725,2733.84775
2020,9,2,9/11/20,8,Wheat,18365.813,87826.53,4,4591.45325,21956.6325
2020,9,2,9/11/20,8,Fertilizers,133184.24,584745.551,4,33296.06,146186.3878
2020,9,2,9/11/20,8,Crop_Chemicals,90098.085,9413.693,4,22524.52125,2353.42325
2020,9,3,9/18/20,13,Wheat,31402.8,136791.885,5,6280.56,27358.377
2020,9,3,9/18/20,13,Fertilizers,201578.425,857042.716,5,40315.685,171408.5432
2020,9,3,9/18/20,13,Crop_Chemicals,90847.389,10518.826,5,18169.4778,2103.7652
2020,9,5,9/30/20,21,Wheat,37569.41,172671.744,8,4696.17625,21583.968
2020,9,5,9/30/20,21,Fertilizers,304838.612,1321974.587,8,38104.8265,165246.8234
2020,9,5,9/30/20,21,Crop_Chemicals,134258.73,14809.517,8,16782.34125,1851.189625
2020,10,2,10/9/20,7,Wheat,50584.61,226460.806,7,7226.372857,32351.54371
2020,10,2,10/9/20,7,Fertilizers,186291.714,796393.744,7,26613.102,113770.5349
2020,10,2,10/9/20,7,Crop_Chemicals,104044.658,10333.565,7,14863.52257,1476.223571
2020,10,3,10/16/20,11,Wheat,19066.713,25175.73554,4,4766.67825,6293.933885
2020,10,3,10/16/20,11,Fertilizers,161903.033,980318.3631,4,40475.75825,245079.5908
2020,10,3,10/16/20,11,Crop_Chemicals,75294.176,15785.43577,4,18823.544,3946.358942
2020,10,4,10/23/20,16,Wheat,18846.522,136835.5155,5,3769.3044,27367.10309
2020,10,4,10/23/20,16,Fertilizers,206929.52,611183.8009,5,41385.904,122236.7602
2020,10,4,10/23/20,16,Crop_Chemicals,103446.331,2763.763231,5,20689.2662,552.7526462
2020,10,5,10/30/20,20,Wheat,27518.463,120163.327,4,6879.61575,30040.83175
2020,10,5,10/30/20,20,Fertilizers,166233.451,720096.293,4,41558.36275,180024.0733
2020,10,5,10/30/20,20,Crop_Chemicals,99827.842,9849.571,4,24956.9605,2462.39275
2020,11,1,11/6/20,4,Wheat,24378.676,112402.953,4,6094.669,28100.73825
2020,11,1,11/6/20,4,Fertilizers,180300.149,756533.897,4,45075.03725,189133.4743
2020,11,1,11/6/20,4,Crop_Chemicals,76233.228,8916.39,4,19058.307,2229.0975
2020,11,2,11/13/20,9,Wheat,14369.62,67087.324,5,2873.924,13417.4648
2020,11,2,11/13/20,9,Fertilizers,239049.151,1029363.788,5,47809.8302,205872.7576
2020,11,2,11/13/20,9,Crop_Chemicals,88184.679,11004.646,5,17636.9358,2200.9292
2020,11,3,11/20/20,14,Wheat,7218.904,31117.75,5,1443.7808,6223.55
2020,11,3,11/20/20,14,Fertilizers,174671.126,756197.049,5,34934.2252,151239.4098
2020,11,3,11/20/20,14,Crop_Chemicals,69158.233,8090.11,5,13831.6466,1618.022
2020,11,5,11/30/20,20,Wheat,23665.1,98311.408,6,3944.183333,16385.23467
2020,11,5,11/30/20,20,Fertilizers,234567.002,1021624.399,6,39094.50033,170270.7332
2020,11,5,11/30/20,20,Crop_Chemicals,122361.929,16251.846,6,20393.65483,2708.641
2020,12,1,12/4/20,4,Wheat,11476.252,46874.13,4,2869.063,11718.5325
2020,12,1,12/4/20,4,Fertilizers,151232.518,696066.157,4,37808.1295,174016.5393
